"id","retired_name","name","practice","motion_profile","primary","secondary","side_sequence","mode","presentation","hold_frame_percent","media_source_id","file","url","source_page","start_seconds","duration_seconds","frames_per_second","crop","ping_pong","mirror_for_alternation","review"
"393","Standing Clavicular Breathing","Single-Leg Deadlift to Runner March","Standing bodyweight conditioning","DeadliftKneeDrive","PosteriorThighAndKneeFlexors","GlutealExtensors|HipFlexors|SpinalExtensors|DeepAndIntersegmentalBack|AbdominalWall|HipAbductors","ScreenRightThenLeft","Repetition","Motion","0","","julia-balance-stability.mp4","https://www.youtube.com/watch?v=9Slz5XXmLpM","https://www.youtube.com/watch?v=9Slz5XXmLpM","615","31","8","crop=ih:ih:(iw-ih)/2:0","false","false","A controlled single-leg hinge flows directly into an upright runner knee drive, then repeats on the same side. Distinct from the plain deadlift and from Skater-RDL Balance because this is a sagittal hinge-to-runner-march cycle."
"394","Inhale Arms Open, Exhale Arms Close and Round","Inhale Open, Exhale Cross-Body Knee","Breath-led conditioning","HighKneeCrossBodySweep","BreathingMuscles","Chest|ScapularGirdle|AbdominalWall|DeepAndIntersegmentalBack","ScreenLeftThenRight","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","645","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeats the screen-left cross-body knee phase; the timed second phase mirrors the complete breath-led movement for the other side."
"395","Overhead Hold with Deep Ribcage Breaths","Single-Side Inhale Reach Up, Exhale Knee Lift","Breath-led mobility","KneeLiftOverheadReach","BreathingMuscles","ShoulderAbductors|ScapularGirdle","ScreenLeftThenRight","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","361","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeats the screen-left knee lift and overhead reach; the name makes that one-side phase explicit, and the timed second phase mirrors it for the other side."
"396","Standing Arm-Lift Breathing","Single-Leg Knee-Lift Balance Hold","Standing balance","KneeLiftBalance","AnteriorLateralLowerLegAndDorsalFoot","CalfDeepPosteriorLegAndPlantarFoot|Soleus|HipAbductors|DeepHipRotators|AbdominalWall","ScreenLeftThenRight","Hold","Still","50","","2_lCvBvHRFI.mp4","https://www.youtube.com/watch?v=2_lCvBvHRFI","https://www.youtube.com/watch?v=2_lCvBvHRFI","135","20","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full human demonstration shows the complete named movement without equipment, support, jumping, travel outside three metres, or hidden resistance."
"397","Exhale Forward, Inhale Back Weight Shift","Alternating Side Tap with Diagonal Arm Sweep","Low-impact conditioning","SideTapCrossBodySweep","HipAbductors","AccessoryHipAdductors|ShoulderAbductors|ScapularGirdle","Alternating","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","78","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source clip continuously alternates lateral side taps with a two-arm diagonal sweep; it is one complete alternating block and does not establish a breathing cadence."
"406","Standing Wheel Arm Circles","Clockwise Standing Wheel Arm Circles","Qigong","ChestCircle","ScapularGirdle","Chest|ShoulderAbductors|SpinalExtensors|DeepAndIntersegmentalBack|AbdominalWall","Continuous","Repetition","Motion","0","","shibashi-set1.mp4","https://www.youtube.com/watch?v=PG1WGuzm7T0","https://www.youtube.com/watch?v=PG1WGuzm7T0","610","44","10","crop=ih:ih:(iw-ih)/2:0","false","false","The formerly direction-ambiguous identity is migrated so each linked direction has an explicit name, exact demonstration, and independent score."
"407","Neck Half-Circle","Inhale-Up, Exhale-Down Arm Circles","Breath-led mobility","BreathingArmCircle","BreathingMuscles","ShoulderAbductors|ShoulderAdductorsAndExtensors|ScapularGirdle|RotatorCuff|AbdominalWall","Continuous","Repetition","Motion","0","","OuFFmDFwLX4.mp4","https://www.youtube.com/watch?v=OuFFmDFwLX4","https://www.youtube.com/watch?v=OuFFmDFwLX4","22","9.233","10","crop=ih*8/9:ih:(iw-ih*8/9)/2-ih/6:0","false","false","The exact full-body human completes two natural inhale-up and exhale-down arm-circle cycles at normal speed; the clean crop keeps both hands and shoes visible without instructional overlays, equipment, support, impact, or excess travel."
"408","Neck Figure Eight","Split-Squat Torso Rotation with Thumb Tracking","Balance and gaze-control mobility","SplitSquatThumbTrackingRotation","DeepAndIntersegmentalBack","AbdominalWall|ScapularGirdle|ShoulderAbductors|ShoulderAdductorsAndExtensors|RotatorCuff|PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|CranialMuscles|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors","ScreenRightThenLeft","Repetition","Motion","0","","4Tv-F_XWw1U.mp4","https://www.youtube.com/watch?v=4Tv-F_XWw1U","https://www.youtube.com/watch?v=4Tv-F_XWw1U","22.9","5.5","10","crop=ih:ih:(iw-ih)/4:0","false","false","A complete low-to-high-to-low split-squat rotation follows the visible thumb through a large diagonal arc; the full body, reaching hand, and both shoes remain unobscured, and Nomadic Method mirrors the reviewed stance for the timed second side."
"409","Full Neck Circles","Clockwise Full Neck Circles","Functional Range Conditioning","HeadCircle","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","cervical-car.mp4","https://www.youtube.com/watch?v=986FAogJRFw","https://www.youtube.com/watch?v=986FAogJRFw","14.5","14.25","10","","false","false","The formerly direction-ambiguous identity is migrated so each linked direction has an explicit name, exact demonstration, and independent score."
"410","Nose Diamond Trace","Squat with Upward Thumb Tracking","Vestibular rehabilitation","UpwardThumbTrackingSquat","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|ShoulderAbductors|ScapularGirdle|RotatorCuff|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|AbdominalWall","ScreenLeftThenRight","Repetition","Motion","0","","v4U3miAL4Q8.mp4","https://www.youtube.com/watch?v=v4U3miAL4Q8","https://www.youtube.com/watch?v=v4U3miAL4Q8","15.25","7","10","crop=ih:ih:(iw-ih)/2:0","false","false","The full-body human repeatedly squats while the head and gaze follow one raised thumb upward; every natural phase is visible at normal speed and the one-arm role is mirrored for the timed second side."
"411","Nose Circle","Squat with Downward Thumb Tracking","Vestibular rehabilitation","DownwardThumbTrackingSquat","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|ShoulderAbductors|ScapularGirdle|RotatorCuff|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|AbdominalWall","ScreenLeftThenRight","Repetition","Motion","0","","YWMrXZKu_js.mp4","https://www.youtube.com/watch?v=YWMrXZKu_js","https://www.youtube.com/watch?v=YWMrXZKu_js","10.75","10","10","crop=ih:ih:(iw-ih)/2:0","false","false","The full-body human repeatedly squats while the head and gaze follow one thumb downward between the knees; the complete normal-speed cycle and one-arm role are clear and mirrored for the timed second side."
"412","Nose Square","Lateral Lunge with Sideward Thumb Tracking","Vestibular rehabilitation","LateralLungeThumbTracking","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|MajorHipAdductors|AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|HipAbductors|ScapularGirdle|ShoulderAbductors|RotatorCuff","ScreenLeftThenRight","Repetition","Motion","0","","hxL4Rt1gKdI.mp4","https://www.youtube.com/watch?v=hxL4Rt1gKdI","https://www.youtube.com/watch?v=hxL4Rt1gKdI","13.313","2.937","10","crop=ih:ih:(iw-ih)/2:0","false","false","The isolated human repetition travels from neutral into one complete lateral lunge while the head and gaze visibly follow the moving thumb, then returns to the same boundary; the full body and thumb remain clear before the mirrored side."
"413","Nose Infinity Sign","March in Place with Sideward Eye Shifts Between Thumbs","Brain-calibration training","MarchingEyeShift","CranialMuscles","HipFlexors|AbdominalWall|MedialAndDeepKneeExtensors|LateralKneeExtensors|CalfDeepPosteriorLegAndPlantarFoot|AnteriorLateralLowerLegAndDorsalFoot|ShoulderAbductors|ScapularGirdle|RotatorCuff","Alternating","Repetition","Motion","0","","8a9IHhOTG3E.mp4","https://www.youtube.com/watch?v=8a9IHhOTG3E","https://www.youtube.com/watch?v=8a9IHhOTG3E","2.1","1.8","10","crop=ih:ih:(iw-ih)*5/7:0","false","false","The full-body drill continuously alternates marching legs while both raised thumbs provide the two visible targets for repeated sideward eye shifts, so no unilateral mirroring is needed."
"414","Ear-to-Shoulder Glide","Fixed-Thumb Head Turns","Vestibular rehabilitation","FixedThumbHeadTurn","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles","ScreenRightThenLeft","Repetition","Motion","0","","eNXANtzul-k.mp4","https://www.youtube.com/watch?v=eNXANtzul-k","https://www.youtube.com/watch?v=eNXANtzul-k","0.584","5.505","10","crop=ih:ih:(iw-ih)/2:0","false","false","The exact full-body source shows repeated horizontal head turns while the eyes stay on one fixed thumb. Both heels remain planted, so the name and muscle assignments deliberately make no heel-raise or calf claim; the target arm is mirrored for side two."
"415","Chin-to-Collarbone Turn","Fixed-Thumb Head Nods","Vestibular rehabilitation","FixedThumbHeadNod","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles","ScreenRightThenLeft","Repetition","Motion","0","","eNXANtzul-k.mp4","https://www.youtube.com/watch?v=eNXANtzul-k","https://www.youtube.com/watch?v=eNXANtzul-k","7.507","7.174","10","crop=ih:ih:(iw-ih)/2:0","false","false","The exact full-body source shows repeated vertical head nods while the eyes stay on one fixed thumb. Both heels remain planted, so the name and muscle assignments deliberately make no heel-raise or calf claim; the target arm is mirrored for side two."
"416","Diagonal Head Tilt","Fixed-Thumb Head Tilts","Vestibular rehabilitation","FixedThumbHeadTilt","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles","ScreenRightThenLeft","Repetition","Motion","0","","eNXANtzul-k.mp4","https://www.youtube.com/watch?v=eNXANtzul-k","https://www.youtube.com/watch?v=eNXANtzul-k","15.015","4.171","10","crop=ih:ih:(iw-ih)/2:0","false","false","The exact full-body source shows repeated ear-to-shoulder head tilts while the eyes stay on one fixed thumb. Both heels remain planted, so the name and muscle assignments deliberately make no heel-raise or calf claim; the target arm is mirrored for side two."
"417","Side-to-Side Head Translation","Narrow Squat and Overhead Reach with Thumb Tracking","Vestibular rehabilitation","NarrowSquatThumbTracking","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|ShoulderAbductors|ScapularGirdle|RotatorCuff|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors","Continuous","Repetition","Motion","0","","keT0aOn3Hiw.mp4","https://www.youtube.com/watch?v=keT0aOn3Hiw","https://www.youtube.com/watch?v=keT0aOn3Hiw","2.961","3.67","10","crop=ih:ih:(iw-ih)/2:0","false","false","Both clasped hands provide one clear gaze target while the full body reaches overhead, tucks into a narrow squat, and returns to the same overhead boundary; the complete bilateral cycle loops naturally without equipment, impact, or excess travel."
"418","Forward-and-Back Head Translation","Alternating-Thumb Head Turns","Vestibular rehabilitation","AlternatingThumbHeadTurn","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","DGAyfAK_JPQ.mp4","https://www.youtube.com/watch?v=DGAyfAK_JPQ","https://www.youtube.com/watch?v=DGAyfAK_JPQ","9.76","6.84","10","crop=ih:ih:(iw-ih)/2:0","false","false","The full-body demonstrator alternates two horizontal thumb targets and turns the head and gaze between them. The feet remain planted without a legible heel bounce, so the reviewed name and muscle assignments describe only the visible vestibular drill."
"419","Occipital Nod","Vertical Thumb Tracking with Head Nods","Vestibular rehabilitation","VerticalThumbHeadTracking","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles","ScreenLeftThenRight","Repetition","Motion","0","","TCmHVtZ4M8Q.mp4","https://www.youtube.com/watch?v=TCmHVtZ4M8Q","https://www.youtube.com/watch?v=TCmHVtZ4M8Q","7.382","5.255","10","crop=ih:ih:(iw-ih)/2:0","false","false","One visible thumb guides repeated vertical head-and-gaze tracking while the full body remains unobscured. The feet remain planted without a legible heel bounce, so the reviewed name and muscle assignments describe only the visible vestibular drill; the target arm is mirrored for side two."
"420","Atlas Nod","Jumping Jacks","Cardio conditioning","JumpingJack","HipAbductors","ShoulderAbductors|ScapularGirdle|CalfDeepPosteriorLegAndPlantarFoot|Soleus|AnteriorLateralLowerLegAndDorsalFoot|BreathingMuscles","Continuous","Repetition","Motion","0","","jumping-jacks-cult.mp4","https://www.youtube.com/watch?v=CWpmIW6l-YA","https://www.youtube.com/watch?v=CWpmIW6l-YA","26.2","2.76","10","crop=ih:ih:(iw-ih)/2:0","false","false","A shod full-body human performs repeated normal-speed jumping jacks with every hand, foot, takeoff, and landing visible."
"421","Neck Flexion-Extension Flow","Seal Jacks","Cardio conditioning","SealJack","HipAbductors","Chest|ShoulderAbductors|ScapularGirdle|CalfDeepPosteriorLegAndPlantarFoot|Soleus|AnteriorLateralLowerLegAndDorsalFoot|BreathingMuscles","Continuous","Repetition","Motion","0","","seal-jacks-live-lean.mp4","https://www.youtube.com/watch?v=vEVkrYd1XbQ","https://www.youtube.com/watch?v=vEVkrYd1XbQ","6.006","20.287","10","crop=ih:ih:(iw-ih)/2:0","false","false","A shod full-body human repeatedly jumps the feet apart while opening the arms horizontally, then closes both in a complete seal-jack cycle."
"422","Cervical Flexion Isometric","Turn Head Left and Right","Active neck mobility","HeadTurn","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","mark-wildman-neck-drill.mp4","https://www.youtube.com/watch?v=9enAikPH_k8","https://www.youtube.com/watch?v=9enAikPH_k8","23.067","29.7","8","crop=ih:ih:(iw-ih)/2:0","false","false","The standing demonstrator rotates his head left and right through neutral while his shoulders and trunk remain still. A stationary isolated rotation drill; distinct from the retained walking-with-head-turns exercise."
"423","Cervical Extension Isometric","Ear-to-Shoulder Neck Tilts","Active neck mobility","NeckTilt","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","mark-wildman-neck-drill.mp4","https://www.youtube.com/watch?v=9enAikPH_k8","https://www.youtube.com/watch?v=9enAikPH_k8","53.067","29.7","8","crop=ih:ih:(iw-ih)/2:0","false","false","The standing demonstrator alternates lateral neck flexion, bringing each ear toward its same-side shoulder without raising the shoulder. The source exposes a large clean bilateral range; unlike a static side stretch, this is a continuous mobility repetition."
"424","Neck Side-Bend Flow","Squat Jacks","Cardio and bodyweight conditioning","SquatJack","MedialAndDeepKneeExtensors","LateralKneeExtensors|GlutealExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|ShoulderAbductors|AbdominalWall|BreathingMuscles","Continuous","Repetition","Motion","0","","squat-jacks-live-lean.mp4","https://www.youtube.com/watch?v=a3fuGM-SyUw","https://www.youtube.com/watch?v=a3fuGM-SyUw","14.715","7.941","10","crop=iw*0.75:ih:iw*0.125:0","false","false","A full-body human jumps from a narrow stance into a wide squat with a floorward reach, then jumps back to the narrow stance."
